iteration,section_label,sample_size,H_suffix_given_core,suffix_top1
150,recipes_stars,846,0.5152010016365065,0.8460471567267683
151,herbal,846,0.638171140252191,0.8038922155688623
151,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
151,biological_balneological,846,0.302717336335396,0.9097525473071325
151,cosmological,846,0.6913376968381683,0.804953560371517
151,pharmaceutical,846,0.6625325687610921,0.7968970380818053
151,recipes_stars,846,0.5526474004422106,0.839943342776204
152,herbal,846,0.6222953445337144,0.7993874425727412
152,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
152,biological_balneological,846,0.28685251541168405,0.9137426900584795
152,cosmological,846,0.616582134036946,0.8119266055045872
152,pharmaceutical,846,0.7170780977861858,0.7864214992927864
152,recipes_stars,846,0.4893102430974518,0.850828729281768
153,herbal,846,0.6490216027963932,0.8061674008810573
153,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
153,biological_balneological,846,0.262629296846109,0.9277286135693216
153,cosmological,846,0.6686547859250931,0.8018018018018018
153,pharmaceutical,846,0.6640867419276917,0.8
153,recipes_stars,846,0.6029591642297399,0.8290366350067843
154,herbal,846,0.6795839440425113,0.7901785714285714
154,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
154,biological_balneological,846,0.2713666710874165,0.9152046783625731
154,cosmological,846,0.6306372566307631,0.8054711246200608
154,pharmaceutical,846,0.7676887499274194,0.7741935483870968
154,recipes_stars,846,0.5227263168481193,0.8467852257181943
155,herbal,846,0.6331286188292784,0.7982456140350878
155,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
155,biological_balneological,846,0.31012122854778834,0.9105571847507331
155,cosmological,846,0.6695447021466612,0.8059006211180124
155,pharmaceutical,846,0.6885876771574101,0.7948350071736011
155,recipes_stars,846,0.5149867568865737,0.8573369565217391
156,herbal,846,0.6309209774942804,0.8076335877862595
156,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
156,biological_balneological,846,0.2692394480747113,0.918958031837916
156,cosmological,846,0.6586939380452117,0.8055130168453293
156,pharmaceutical,846,0.7364352890556063,0.7828571428571428
156,recipes_stars,846,0.5771924269604767,0.8421787709497207
157,herbal,846,0.6473588413387871,0.8132530120481928
157,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
157,biological_balneological,846,0.2864729165627328,0.9161764705882353
157,cosmological,846,0.707717938874366,0.7978227060653188
157,pharmaceutical,846,0.6987675024301605,0.7943262411347518
157,recipes_stars,846,0.5349687639826832,0.8555858310626703
158,herbal,846,0.6922554328743821,0.7866666666666666
158,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
158,biological_balneological,846,0.25825365358919167,0.922514619883041
158,cosmological,846,0.6841360302693114,0.8085106382978723
158,pharmaceutical,846,0.6571573071455251,0.7991513437057991
158,recipes_stars,846,0.59216110399012,0.8340248962655602
159,herbal,846,0.7301847960945881,0.7777777777777778
159,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
159,biological_balneological,846,0.2818895776035669,0.9191919191919192
159,cosmological,846,0.7074055307030126,0.7987711213517665
159,pharmaceutical,846,0.6951476758876618,0.7968299711815562
159,recipes_stars,846,0.5224235764842349,0.8569444444444444
160,herbal,846,0.7179975891369234,0.7970149253731343
160,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
160,biological_balneological,846,0.265834715507188,0.9256559766763849
160,cosmological,846,0.680551611862862,0.796583850931677
160,pharmaceutical,846,0.6694681472658589,0.8093158660844251
160,recipes_stars,846,0.6324327355787284,0.8213802435723951
161,herbal,846,0.621530337612885,0.7984732824427481
161,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
161,biological_balneological,846,0.2563813901910945,0.9204204204204204
161,cosmological,846,0.6678559152827906,0.8043478260869565
161,pharmaceutical,846,0.7496789851308676,0.7885714285714286
161,recipes_stars,846,0.5697108940773821,0.8372093023255814
162,herbal,846,0.6716412752165214,0.8068669527896996
162,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
162,biological_balneological,846,0.3117321111774208,0.9126074498567335
162,cosmological,846,0.6924586388784404,0.8037383177570093
162,pharmaceutical,846,0.7426865563632984,0.7840579710144927
162,recipes_stars,846,0.5866517162453071,0.8321870701513068
163,herbal,846,0.6472782848464531,0.8142235123367199
163,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
163,biological_balneological,846,0.28976505008218784,0.9147058823529411
163,cosmological,846,0.6364663576395603,0.8072837632776935
163,pharmaceutical,846,0.6572264059974825,0.8157142857142857
163,recipes_stars,846,0.5112893696453802,0.8582995951417004
164,herbal,846,0.6317106469406948,0.8147590361445783
164,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
164,biological_balneological,846,0.3122790212358469,0.9129172714078374
164,cosmological,846,0.7097161633518101,0.7901234567901234
164,pharmaceutical,846,0.6900976729159238,0.7872648335745297
164,recipes_stars,846,0.5112420298732361,0.8456284153005464
165,herbal,846,0.5944169303094119,0.817351598173516
165,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
165,biological_balneological,846,0.27860847402339317,0.9155749636098981
165,cosmological,846,0.6311265855336148,0.8177710843373494
165,pharmaceutical,846,0.7013101773210474,0.791907514450867
165,recipes_stars,846,0.5481493797409183,0.8363636363636363
166,herbal,846,0.662379822632076,0.8188854489164087
166,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
166,biological_balneological,846,0.2805948532241911,0.9219440353460973
166,cosmological,846,0.6936353920543918,0.7993779160186625
166,pharmaceutical,846,0.7192173171500088,0.7918424753867792
166,recipes_stars,846,0.5876189187157834,0.8403819918144612
167,herbal,846,0.7020760611800858,0.7804107424960506
167,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
167,biological_balneological,846,0.3244708578372912,0.9112081513828238
167,cosmological,846,0.7615322749005087,0.777947932618683
167,pharmaceutical,846,0.7228843049528123,0.7827338129496403
167,recipes_stars,846,0.5268685171596359,0.8456284153005464
168,herbal,846,0.7469135916207126,0.7838235294117647
168,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
168,biological_balneological,846,0.2471846691967003,0.9304733727810651
168,cosmological,846,0.6736566794941505,0.808282208588957
168,pharmaceutical,846,0.7427302125636407,0.7834302325581395
168,recipes_stars,846,0.5664289648838816,0.8421052631578947
169,herbal,846,0.70945746548146,0.7769571639586411
169,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
169,biological_balneological,846,0.26363759210904325,0.9210134128166915
169,cosmological,846,0.7090332864912084,0.7981366459627329
169,pharmaceutical,846,0.6828411359944477,0.7907949790794979
169,recipes_stars,846,0.5386540106941488,0.8440492476060192
170,herbal,846,0.6526602460147611,0.8070692194403535
170,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
170,biological_balneological,846,0.3143113908326165,0.9055232558139535
170,cosmological,846,0.6626715085479523,0.8066037735849056
170,pharmaceutical,846,0.740207285243918,0.7806267806267806
170,recipes_stars,846,0.5685694046489815,0.8421052631578947
171,herbal,846,0.6681643094452355,0.7955555555555556
171,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
171,biological_balneological,846,0.274135119781541,0.9245283018867925
171,cosmological,846,0.6605969060849133,0.804915514592934
171,pharmaceutical,846,0.6692461139254194,0.8162083936324168
171,recipes_stars,846,0.5417449661237913,0.8409405255878285
172,herbal,846,0.7515624531973047,0.779788838612368
172,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
172,biological_balneological,846,0.2739215143429068,0.9215116279069767
172,cosmological,846,0.6193121728053773,0.8199404761904762
172,pharmaceutical,846,0.7133687207691883,0.7864214992927864
172,recipes_stars,846,0.5778917642850074,0.835820895522388
173,herbal,846,0.7157948597161287,0.7874251497005988
173,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
173,biological_balneological,846,0.2798303208881434,0.9251101321585903
173,cosmological,846,0.661166238101092,0.8142414860681114
173,pharmaceutical,846,0.6910813119314877,0.7977369165487977
173,recipes_stars,846,0.5349868116897004,0.8386206896551724
174,herbal,846,0.7029090122542717,0.7796352583586627
174,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
174,biological_balneological,846,0.2834358035872213,0.9072463768115943
174,cosmological,846,0.6730583966430825,0.8098802395209581
174,pharmaceutical,846,0.6622629337643815,0.813986013986014
174,recipes_stars,846,0.5302738002406673,0.8613037447988904
175,herbal,846,0.6874204030661865,0.799410029498525
175,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
175,biological_balneological,846,0.2692615135975034,0.925764192139738
175,cosmological,846,0.7075180246973515,0.7818181818181819
175,pharmaceutical,846,0.7505167507762062,0.78125
175,recipes_stars,846,0.5228003580625689,0.8520625889046942
176,herbal,846,0.7458988761728192,0.7740963855421686
176,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
176,biological_balneological,846,0.30630062563050714,0.9149855907780979
176,cosmological,846,0.6951216516849249,0.7968992248062016
176,pharmaceutical,846,0.6833095031136845,0.7963483146067416
176,recipes_stars,846,0.5634717988739253,0.8335588633288228
177,herbal,846,0.7102175158282699,0.7919762258543833
177,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
177,biological_balneological,846,0.2822930447507991,0.9204712812960235
177,cosmological,846,0.6122764136244202,0.8209408194233687
177,pharmaceutical,846,0.6514215310570143,0.8126801152737753
177,recipes_stars,846,0.5824337552781721,0.8333333333333334
178,herbal,846,0.7299318936719824,0.7841409691629956
178,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
178,biological_balneological,846,0.28370442099602194,0.9153515064562411
178,cosmological,846,0.6997518803322351,0.7912912912912913
178,pharmaceutical,846,0.7167702933689574,0.7854077253218884
178,recipes_stars,846,0.5479203478965817,0.8452054794520548
179,herbal,846,0.5652710510948432,0.8315946348733234
179,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
179,biological_balneological,846,0.3400291526874965,0.9133034379671151
179,cosmological,846,0.7057716590471974,0.7923076923076923
179,pharmaceutical,846,0.6455227559925609,0.804005722460658
179,recipes_stars,846,0.48059795333726,0.8593103448275862
180,herbal,846,0.6768089949638845,0.7976366322008862
180,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
180,biological_balneological,846,0.3012634441614602,0.9124087591240876
180,cosmological,846,0.7204407265847014,0.7772585669781932
180,pharmaceutical,846,0.757986052633119,0.7873563218390804
180,recipes_stars,846,0.56721155453228,0.8344640434192673
181,herbal,846,0.6764565125797855,0.7832585949177877
181,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
181,biological_balneological,846,0.25863999779672225,0.9261939218523878
181,cosmological,846,0.658654826386483,0.807153965785381
181,pharmaceutical,846,0.6881023605636115,0.7982583454281568
181,recipes_stars,846,0.47325995821141326,0.856551724137931
182,herbal,846,0.7055245496247495,0.7827380952380952
182,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
182,biological_balneological,846,0.3252393442136917,0.9042857142857142
182,cosmological,846,0.7126051190975563,0.7984962406015037
182,pharmaceutical,846,0.6970616343118814,0.7959479015918958
182,recipes_stars,846,0.5251067520338898,0.8590971272229823
183,herbal,846,0.7758705327279072,0.7764705882352941
183,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
183,biological_balneological,846,0.30943748692064793,0.9074889867841409
183,cosmological,846,0.7181389433033268,0.7883435582822086
183,pharmaceutical,846,0.7487926332780175,0.7827298050139275
183,recipes_stars,846,0.5769250307745439,0.8421052631578947
184,herbal,846,0.7207594409597317,0.7957957957957958
184,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
184,biological_balneological,846,0.2560872013447598,0.9252873563218391
184,cosmological,846,0.7283314409063171,0.7728658536585366
184,pharmaceutical,846,0.6100308348564832,0.8154506437768241
184,recipes_stars,846,0.5269919782567888,0.8510928961748634
185,herbal,846,0.5890485952869857,0.8173374613003096
185,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
185,biological_balneological,846,0.2857121947803687,0.9138686131386862
185,cosmological,846,0.6938492248131863,0.7965571205007824
185,pharmaceutical,846,0.6574421183268416,0.8156028368794326
185,recipes_stars,846,0.5430389498987973,0.8427586206896551
186,herbal,846,0.7320395196270947,0.787701317715959
186,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
186,biological_balneological,846,0.28645529626386207,0.9176646706586826
186,cosmological,846,0.6813868730010354,0.803030303030303
186,pharmaceutical,846,0.6637317704830473,0.8144475920679887
186,recipes_stars,846,0.5613813698426964,0.8358620689655173
187,herbal,846,0.6374037387104301,0.8087349397590361
187,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
187,biological_balneological,846,0.2982644720112645,0.9186390532544378
187,cosmological,846,0.615384386976461,0.8184568835098336
187,pharmaceutical,846,0.6365366804789058,0.8257142857142857
187,recipes_stars,846,0.5380353700242465,0.8618331053351573
188,herbal,846,0.7235526518449928,0.7941605839416058
188,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
188,biological_balneological,846,0.3078257849482402,0.9176470588235294
188,cosmological,846,0.667086214284927,0.8078668683812406
188,pharmaceutical,846,0.7340245570683382,0.7804878048780488
188,recipes_stars,846,0.5253950927557485,0.8436213991769548
189,herbal,846,0.6491313303204873,0.8024316109422492
189,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
189,biological_balneological,846,0.300423502316126,0.9108187134502924
189,cosmological,846,0.6751367694639375,0.7975460122699386
189,pharmaceutical,846,0.7030780513624494,0.8031383737517832
189,recipes_stars,846,0.5092611347164953,0.8551724137931035
190,herbal,846,0.7000378672904665,0.7916666666666666
190,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
190,biological_balneological,846,0.2757235649356741,0.9218045112781955
190,cosmological,846,0.6891055893925362,0.8012139605462822
190,pharmaceutical,846,0.7860709117441853,0.7837078651685393
190,recipes_stars,846,0.5183965414244156,0.8502080443828016
191,herbal,846,0.6390597643620723,0.8164179104477612
191,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
191,biological_balneological,846,0.26745799119185937,0.9300595238095238
191,cosmological,846,0.7127579532520505,0.7829457364341085
191,pharmaceutical,846,0.6938079819397266,0.8057142857142857
191,recipes_stars,846,0.4978245134264615,0.8529411764705882
192,herbal,846,0.6884083449670899,0.7958579881656804
192,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
192,biological_balneological,846,0.2730669134555033,0.9255474452554745
192,cosmological,846,0.6524273029921285,0.8061068702290076
192,pharmaceutical,846,0.7296467290565025,0.784370477568741
192,recipes_stars,846,0.48990650373243616,0.8612637362637363
193,herbal,846,0.6342732112675539,0.8037790697674418
193,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
193,biological_balneological,846,0.24514709068248175,0.9244186046511628
193,cosmological,846,0.6683786126888029,0.8042488619119879
193,pharmaceutical,846,0.7046113721808218,0.7880055788005579
193,recipes_stars,846,0.5109667131206098,0.8485675306957708
194,herbal,846,0.573467147846717,0.8348484848484848
194,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
194,biological_balneological,846,0.27294389635410754,0.9213649851632048
194,cosmological,846,0.6777220479308916,0.8034055727554179
194,pharmaceutical,846,0.7168299743777331,0.8
194,recipes_stars,846,0.5373103564637243,0.8475274725274725
195,herbal,846,0.7258489728926485,0.7900146842878121
195,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
195,biological_balneological,846,0.2654593303629547,0.9183673469387755
195,cosmological,846,0.6850448499113266,0.8058551617873652
195,pharmaceutical,846,0.740977545339139,0.7814761215629522
195,recipes_stars,846,0.49011581118955166,0.8624484181568088
196,herbal,846,0.7267217939692578,0.7756315007429421
196,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
196,biological_balneological,846,0.2824010598174782,0.9178885630498533
196,cosmological,846,0.5772157278251981,0.8309859154929577
196,pharmaceutical,846,0.7219625852217806,0.7957142857142857
196,recipes_stars,846,0.5735878531901313,0.836241610738255
197,herbal,846,0.644489197625507,0.8050221565731167
197,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
197,biological_balneological,846,0.28644454004998804,0.9191919191919192
197,cosmological,846,0.6941633312706649,0.8
197,pharmaceutical,846,0.7078380472951621,0.7867647058823529
197,recipes_stars,846,0.5578943774480076,0.8315068493150685
198,herbal,846,0.6827631127978242,0.7984962406015037
198,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
198,biological_balneological,846,0.2757031651924485,0.9236311239193083
198,cosmological,846,0.7064954583838805,0.8057228915662651
198,pharmaceutical,846,0.7937878840046708,0.7741477272727273
198,recipes_stars,846,0.5468656280670267,0.8474114441416893
199,herbal,846,0.6182722505712666,0.8198198198198198
199,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
199,biological_balneological,846,0.30326712743888323,0.9170305676855895
199,cosmological,846,0.6096188893359344,0.8249619482496194
199,pharmaceutical,846,0.7317437806585037,0.7937411095305832
199,recipes_stars,846,0.5683395286926002,0.8455172413793104
200,herbal,846,0.5715770170149886,0.8266068759342302
200,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
200,biological_balneological,846,0.22435372546536544,0.933920704845815
200,cosmological,846,0.7268398667999553,0.7822085889570553
200,pharmaceutical,846,0.6460720766343591,0.8103448275862069
200,recipes_stars,846,0.5428880740997895,0.8440492476060192
201,herbal,846,0.6808591420446267,0.8088235294117647
201,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
201,biological_balneological,846,0.28208617675218395,0.9206349206349206
201,cosmological,846,0.6741954037464665,0.8028169014084507
201,pharmaceutical,846,0.6635810151107643,0.7973950795947902
201,recipes_stars,846,0.52926379835344,0.8478561549100968
202,herbal,846,0.5962661874952895,0.8067846607669616
202,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
202,biological_balneological,846,0.29116771751303194,0.9167883211678832
202,cosmological,846,0.65798666895533,0.817351598173516
202,pharmaceutical,846,0.7471378280494839,0.7871428571428571
202,recipes_stars,846,0.5353189324764092,0.842391304347826
203,herbal,846,0.7001134752399194,0.7922848664688428
203,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
203,biological_balneological,846,0.26398770467914073,0.9193548387096774
203,cosmological,846,0.6237992918226988,0.82
203,pharmaceutical,846,0.7200667018674018,0.7919655667144907
203,recipes_stars,846,0.461025213222782,0.8652777777777778
204,herbal,846,0.7058381302147134,0.794074074074074
204,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
204,biological_balneological,846,0.26308002762005167,0.9213973799126638
204,cosmological,846,0.6745632326944361,0.8067484662576687
204,pharmaceutical,846,0.7236444385043537,0.7859195402298851
204,recipes_stars,846,0.5741938119566338,0.8411602209944752
205,herbal,846,0.7153163514255455,0.7988165680473372
205,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
205,biological_balneological,846,0.31153004067923984,0.9177679882525698
205,cosmological,846,0.678561926064393,0.801829268292683
205,pharmaceutical,846,0.7051940446765715,0.7951289398280802
205,recipes_stars,846,0.5588919987476059,0.8457300275482094
206,herbal,846,0.6982497575130915,0.7928994082840237
206,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
206,biological_balneological,846,0.23963336663558235,0.9341142020497804
206,cosmological,846,0.6412730172128421,0.8094488188976378
206,pharmaceutical,846,0.7056925140058963,0.7940340909090909
206,recipes_stars,846,0.4927290924566011,0.8571428571428571
207,herbal,846,0.655197238093149,0.8036253776435045
207,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
207,biological_balneological,846,0.23804273807173526,0.9320531757754801
207,cosmological,846,0.6155512144793084,0.8137715179968701
207,pharmaceutical,846,0.7369666177048283,0.7753623188405797
207,recipes_stars,846,0.5773376837747326,0.8372093023255814
208,herbal,846,0.6493062334085843,0.8103448275862069
208,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
208,biological_balneological,846,0.25534942911959035,0.9257142857142857
208,cosmological,846,0.7322619691692134,0.7921092564491654
208,pharmaceutical,846,0.7537690762639839,0.784992784992785
208,recipes_stars,846,0.5391367898783471,0.8409405255878285
209,herbal,846,0.6344002266799985,0.8026706231454006
209,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
209,biological_balneological,846,0.29464270153965366,0.9178470254957507
209,cosmological,846,0.674851185491206,0.8040123456790124
209,pharmaceutical,846,0.6944361650430243,0.7929577464788733
209,recipes_stars,846,0.5629251668532741,0.8259629101283881
210,herbal,846,0.7352872039059377,0.7782608695652173
210,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
210,biological_balneological,846,0.25464521220064457,0.9291907514450867
210,cosmological,846,0.6878813878420528,0.8009049773755657
210,pharmaceutical,846,0.7477418568137677,0.7855072463768116
210,recipes_stars,846,0.5588019571030242,0.8393574297188755
211,herbal,846,0.7349858821308394,0.7933634992458521
211,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
211,biological_balneological,846,0.2953407566648149,0.9137426900584795
211,cosmological,846,0.6683843071713188,0.8109756097560976
211,pharmaceutical,846,0.7352829924416728,0.7932011331444759
211,recipes_stars,846,0.5037419073111341,0.852054794520548
212,herbal,846,0.6861961868443942,0.8094534711964549
212,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
212,biological_balneological,846,0.24960810796401398,0.9265129682997119
212,cosmological,846,0.658546642402023,0.8130699088145896
212,pharmaceutical,846,0.7336524362948293,0.774468085106383
212,recipes_stars,846,0.5595353177462306,0.8421052631578947
213,herbal,846,0.7477217468754738,0.7900146842878121
213,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
213,biological_balneological,846,0.254892511667779,0.9312320916905444
213,cosmological,846,0.6417524759979741,0.8140243902439024
213,pharmaceutical,846,0.7330283679422351,0.7865168539325843
213,recipes_stars,846,0.5614012890298276,0.8414464534075105
214,herbal,846,0.608242246774486,0.8282674772036475
214,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
214,biological_balneological,846,0.25701008058531777,0.9272997032640949
214,cosmological,846,0.7425730606951294,0.7758620689655172
214,pharmaceutical,846,0.7281195592023372,0.7822349570200573
214,recipes_stars,846,0.5191453276293454,0.8567454798331016
215,herbal,846,0.6641579176072142,0.7991266375545851
215,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
215,biological_balneological,846,0.26706473174459505,0.9309352517985612
215,cosmological,846,0.68815596605466,0.8097412480974124
215,pharmaceutical,846,0.7077203592887169,0.7915451895043731
215,recipes_stars,846,0.5065274511461527,0.8586956521739131
216,herbal,846,0.6856747977026114,0.7848664688427299
216,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
216,biological_balneological,846,0.2504199421221334,0.9279538904899135
216,cosmological,846,0.6991457630833843,0.7934272300469484
216,pharmaceutical,846,0.7056589288212948,0.7929078014184398
216,recipes_stars,846,0.5371742552307949,0.845945945945946
217,herbal,846,0.6901658669527099,0.7966616084977238
217,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
217,biological_balneological,846,0.256098350783598,0.9277620396600567
217,cosmological,846,0.6521624522624715,0.8076923076923077
217,pharmaceutical,846,0.7489422841838153,0.7852062588904695
217,recipes_stars,846,0.5340157274386897,0.8472972972972973
218,herbal,846,0.5800845472058999,0.8243243243243243
218,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
218,biological_balneological,846,0.2433808637383149,0.928169014084507
218,cosmological,846,0.655392616706874,0.8145285935085008
218,pharmaceutical,846,0.7420474322839772,0.788712011577424
218,recipes_stars,846,0.5521240400926456,0.8387096774193549
219,herbal,846,0.6545383106801151,0.8038632986627043
219,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
219,biological_balneological,846,0.2601379241183108,0.9290989660265879
219,cosmological,846,0.671247660029639,0.8043143297380585
219,pharmaceutical,846,0.7219910031616774,0.7825464949928469
219,recipes_stars,846,0.5366128855422501,0.8342541436464088
220,herbal,846,0.6674570039280178,0.7993874425727412
220,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
220,biological_balneological,846,0.19332988870795967,0.936046511627907
220,cosmological,846,0.641112417714597,0.8246951219512195
220,pharmaceutical,846,0.7098961624869823,0.7853025936599424
220,recipes_stars,846,0.5677805825139978,0.8331071913161465
221,herbal,846,0.6578245878259796,0.8056801195814649
221,astronomical_zodiac,846,0.6925740404555197,0.7965616045845272
221,biological_balneological,846,0.345931169203195,0.90014064697609
221,cosmological,846,0.623421282773926,0.8137404580152672
221,pharmaceutical,846,0.7152639841320866,0.7832369942196532
221,recipes_stars,846,0.4918155701947001,0.8544726301735648
222,herbal,846,0.6290634664490532,0.8169838945827232
222,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
222,biological_balneological,846,0.23725263217034426,0.9328571428571428
222,cosmological,846,0.6210703021744554,0.8129829984544049
222,pharmaceutical,846,0.6819583174270772,0.797979797979798
222,recipes_stars,846,0.513703132156643,0.8583333333333333
223,herbal,846,0.7149416794227814,0.7805255023183926
223,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
223,biological_balneological,846,0.3411572312506615,0.9012875536480687
223,cosmological,846,0.7030253901963867,0.8006042296072508
223,pharmaceutical,846,0.7281049229756734,0.7785817655571635
223,recipes_stars,846,0.5213553180580394,0.8493150684931506
224,herbal,846,0.6537466615722662,0.793939393939394
224,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
224,biological_balneological,846,0.26347820165573976,0.9238653001464129
224,cosmological,846,0.716120174488583,0.7975270479134466
224,pharmaceutical,846,0.6839968964794925,0.7966101694915254
224,recipes_stars,846,0.5444905876706065,0.8426812585499316
225,herbal,846,0.682244888897213,0.7981927710843374
225,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
225,biological_balneological,846,0.22232623811790023,0.9343283582089552
225,cosmological,846,0.6376038359657309,0.8040435458786936
225,pharmaceutical,846,0.7676778952152468,0.7787234042553192
225,recipes_stars,846,0.5541024182182646,0.8410958904109589
226,herbal,846,0.6658481119948341,0.7921686746987951
226,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
226,biological_balneological,846,0.2984696223294205,0.9156976744186046
226,cosmological,846,0.7146481582492789,0.7984615384615384
226,pharmaceutical,846,0.6786590234720307,0.7914285714285715
226,recipes_stars,846,0.5704674814901437,0.8289290681502086
227,herbal,846,0.7272758143577548,0.774145616641902
227,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
227,biological_balneological,846,0.26859768146082935,0.9230769230769231
227,cosmological,846,0.6410054216668922,0.8021148036253777
227,pharmaceutical,846,0.6397475881496795,0.8058659217877095
227,recipes_stars,846,0.5118506811833676,0.8549511854951185
228,herbal,846,0.6506774546919338,0.812960235640648
228,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
228,biological_balneological,846,0.3094020057568767,0.9114658925979681
228,cosmological,846,0.6577693772885344,0.802130898021309
228,pharmaceutical,846,0.6593723187538175,0.7905027932960894
228,recipes_stars,846,0.5954172877696303,0.8299595141700404
229,herbal,846,0.6663770979414761,0.8078602620087336
229,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
229,biological_balneological,846,0.2705642710702841,0.9176470588235294
229,cosmological,846,0.6343549577410773,0.808641975308642
229,pharmaceutical,846,0.7146813576731845,0.7851123595505618
229,recipes_stars,846,0.48024727793448313,0.8563611491108071
230,herbal,846,0.6861462175651342,0.7996918335901386
230,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
230,biological_balneological,846,0.3369297145124826,0.9019033674963397
230,cosmological,846,0.6733222981880811,0.8018575851393189
230,pharmaceutical,846,0.7476830420870141,0.7856135401974612
230,recipes_stars,846,0.5540432904601605,0.8463648834019204
231,herbal,846,0.6191555939630223,0.814540059347181
231,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
231,biological_balneological,846,0.293157644161587,0.9202363367799113
231,cosmological,846,0.6593414535146847,0.8120184899845917
231,pharmaceutical,846,0.7009330363278422,0.7951635846372689
231,recipes_stars,846,0.6028939748913564,0.8292349726775956
232,herbal,846,0.6351283308158763,0.8014705882352942
